,District_Code,District,Province,Code
2185,7396,ท้องถิ่นเทศบาลตำบลโพรงมะเดื่อ,นครปฐม,73
2186,7397,ท้องถิ่นเทศบาลตำบลธรรมศาลา,นครปฐม,73
2187,7398,ท้องถิ่นเทศบาลตำบลดอนยายหอม,นครปฐม,73
2188,7399,ท้องถิ่นเทศบาลนครนครปฐม,นครปฐม,73
2189,7401,อำเภอเมืองสมุทรสาคร,สมุทรสาคร,74
2190,7402,อำเภอกระทุ่มแบน,สมุทรสาคร,74
2191,7403,อำเภอบ้านแพ้ว,สมุทรสาคร,74
2192,7491,ท้องถิ่นเทศบาลตำบลสวนหลวง,สมุทรสาคร,74
2193,7492,ท้องถิ่นเทศบาลตำบลนาดี,สมุทรสาคร,74
2194,7493,ท้องถิ่นเทศบาลตำบลหลักห้า,สมุทรสาคร,74
2195,7494,ท้องถิ่นเทศบาลตำบลบ้านแพ้ว,สมุทรสาคร,74
2196,7495,ท้องถิ่นเทศบาลตำบลเกษตรพัฒนา,สมุทรสาคร,74
2197,7496,ท้องถิ่นเทศบาลตำบลบางปลา,สมุทรสาคร,74
2198,7497,ท้องถิ่นเทศบาลนครอ้อมน้อย,สมุทรสาคร,74
2199,7498,ท้องถิ่นเทศบาลเมืองกระทุ่มแบน,สมุทรสาคร,74
2200,7499,ท้องถิ่นเทศบาลนครสมุทรสาคร,สมุทรสาคร,74
2201,7501,อำเภอเมืองสมุทรสงคราม,สมุทรสงคราม,75
2202,7502,อำเภอบางคนที,สมุทรสงคราม,75
2203,7503,อำเภออัมพวา,สมุทรสงคราม,75
2204,7595,ท้องถิ่นเทศบาลตำบลเหมืองใหม่,สมุทรสงคราม,75
2205,7596,ท้องถิ่นเทศบาลตำบลบางนกแขวก,สมุทรสงคราม,75
2206,7597,ท้องถิ่นเทศบาลตำบลกระดังงา,สมุทรสงคราม,75
2207,7598,ท้องถิ่นเทศบาลตำบลอัมพวา,สมุทรสงคราม,75
2208,7599,ท้องถิ่นเทศบาลเมืองสมุทรสงคราม,สมุทรสงคราม,75
2209,7601,อำเภอเมืองเพชรบุรี,เพชรบุรี,76
2210,7602,อำเภอเขาย้อย,เพชรบุรี,76
2211,7603,อำเภอหนองหญ้าปล้อง,เพชรบุรี,76
2212,7604,อำเภอชะอำ,เพชรบุรี,76
2213,7605,อำเภอท่ายาง,เพชรบุรี,76
2214,7606,อำเภอบ้านลาด,เพชรบุรี,76
2215,7607,อำเภอบ้านแหลม,เพชรบุรี,76
2216,7608,อำเภอแก่งกระจาน,เพชรบุรี,76
2217,7609,กิ่งอำเภอเขาลูกช้าง,เพชรบุรี,76
2218,7688,ท้องถิ่นเทศบาลตำบลท่าแลง,เพชรบุรี,76
2219,7689,ท้องถิ่นเทศบาลตำบลบ้านแหลม,เพชรบุรี,76
2220,7690,ท้องถิ่นเทศบาลตำบลบางตะบูน,เพชรบุรี,76
2221,7691,ท้องถิ่นเทศบาลตำบลบ้านลาด,เพชรบุรี,76
2222,7692,ท้องถิ่นเทศบาลตำบลหนองจอก,เพชรบุรี,76
2223,7693,ท้องถิ่นเทศบาลตำบลท่ายาง,เพชรบุรี,76
2224,7694,ท้องถิ่นเทศบาลตำบลนายาง,เพชรบุรี,76
2225,7695,ท้องถิ่นเทศบาลตำบลเขาย้อย,เพชรบุรี,76
2226,7696,ท้องถิ่นเทศบาลตำบลหาดเจ้าสำราญ,เพชรบุรี,76
2227,7697,ท้องถิ่นเทศบาลตำบลหัวสะพาน,เพชรบุรี,76
2228,7698,ท้องถิ่นเทศบาลเมืองชะอำ,เพชรบุรี,76
2229,7699,ท้องถิ่นเทศบาลเมืองเพชรบุรี,เพชรบุรี,76
2230,7701,อำเภอเมืองประจวบคีรีขันธ์,ประจวบคีรีขันธ์,77
2231,7702,อำเภอกุยบุรี,ประจวบคีรีขันธ์,77
2232,7703,อำเภอทับสะแก,ประจวบคีรีขันธ์,77
2233,7704,อำเภอบางสะพาน,ประจวบคีรีขันธ์,77
2234,7705,อำเภอบางสะพานน้อย,ประจวบคีรีขันธ์,77
2235,7706,อำเภอปราณบุรี,ประจวบคีรีขันธ์,77
2236,7707,อำเภอหัวหิน,ประจวบคีรีขันธ์,77
2237,7708,อำเภอสามร้อยยอด,ประจวบคีรีขันธ์,77
2238,7784,ท้องถิ่นเทศบาลตำบลเขาน้อย,ประจวบคีรีขันธ์,77
2239,7785,ท้องถิ่นเทศบาลตำบลไร่เก่า,ประจวบคีรีขันธ์,77
2240,7786,ท้องถิ่นเทศบาลตำบลหนองพลับ,ประจวบคีรีขันธ์,77
2241,7787,ท้องถิ่นเทศบาลตำบลปากน้ำปราณ,ประจวบคีรีขันธ์,77
2242,7788,ท้องถิ่นเทศบาลตำบลปราณบุรี,ประจวบคีรีขันธ์,77
2243,7789,ท้องถิ่นเทศบาลตำบลบางสะพานน้อย,ประจวบคีรีขันธ์,77
2244,7790,ท้องถิ่นเทศบาลตำบลร่อนทอง,ประจวบคีรีขันธ์,77
2245,7791,ท้องถิ่นเทศบาลตำบลบ้านกรูด,ประจวบคีรีขันธ์,77
2246,7792,ท้องถิ่นเทศบาลตำบลกำเนิดนพคุณ,ประจวบคีรีขันธ์,77
2247,7793,ท้องถิ่นเทศบาลตำบลทับสะแก,ประจวบคีรีขันธ์,77
2248,7794,ท้องถิ่นเทศบาลตำบลไร่ใหม่,ประจวบคีรีขันธ์,77
2249,7795,ท้องถิ่นเทศบาลตำบลกุยบุรี,ประจวบคีรีขันธ์,77
2250,7796,ท้องถิ่นเทศบาลตำบลคลองวาฬ,ประจวบคีรีขันธ์,77
2251,7797,ท้องถิ่นเทศบาลตำบล กม.5,ประจวบคีรีขันธ์,77
2252,7798,ท้องถิ่นเทศบาลเมืองหัวหิน,ประจวบคีรีขันธ์,77
2253,7799,ท้องถิ่นเทศบาลเมืองประจวบคีรีขันธ์,ประจวบคีรีขันธ์,77
2254,8001,อำเภอเมืองนครศรีธรรมราช,นครศรีธรรมราช,80
2255,8002,อำเภอพรหมคีรี,นครศรีธรรมราช,80
2256,8003,อำเภอลานสกา,นครศรีธรรมราช,80
2257,8004,อำเภอฉวาง,นครศรีธรรมราช,80
2258,8005,อำเภอพิปูน,นครศรีธรรมราช,80
2259,8006,อำเภอเชียรใหญ่,นครศรีธรรมราช,80
2260,8007,อำเภอชะอวด,นครศรีธรรมราช,80
2261,8008,อำเภอท่าศาลา,นครศรีธรรมราช,80
2262,8009,อำเภอทุ่งสง,นครศรีธรรมราช,80
2263,8010,อำเภอนาบอน,นครศรีธรรมราช,80
2264,8011,อำเภอทุ่งใหญ่,นครศรีธรรมราช,80
2265,8012,อำเภอปากพนัง,นครศรีธรรมราช,80
2266,8013,อำเภอร่อนพิบูลย์,นครศรีธรรมราช,80
2267,8014,อำเภอสิชล,นครศรีธรรมราช,80
2268,8015,อำเภอขนอม,นครศรีธรรมราช,80
2269,8016,อำเภอหัวไทร,นครศรีธรรมราช,80
2270,8017,อำเภอบางขัน,นครศรีธรรมราช,80
2271,8018,อำเภอถ้ำพรรณรา,นครศรีธรรมราช,80
2272,8019,อำเภอจุฬาภรณ์,นครศรีธรรมราช,80
2273,8020,อำเภอพระพรหม,นครศรีธรรมราช,80
2274,8021,อำเภอนบพิตำ,นครศรีธรรมราช,80
2275,8022,อำเภอช้างกลาง,นครศรีธรรมราช,80
2276,8023,อำเภอเฉลิมพระเกียรติ,นครศรีธรรมราช,80
2277,8024,กิ่งอำเภอกะปาง,นครศรีธรรมราช,80
2278,8025,กิ่งอำเภอราษฎร์ภักดี,นครศรีธรรมราช,80
2279,8026,กิ่งอำเภอกลาย,นครศรีธรรมราช,80
2280,8027,กิ่งอำเภอนาหลวง,นครศรีธรรมราช,80
2281,8051,สาขาตำบลเสือหึง อำเภอเชียรใหญ่,นครศรีธรรมราช,80
2282,8052,สาขาตำบลสวนหลวง,นครศรีธรรมราช,80
2283,8053,สาขาตำบลหินตก อำเภอร่อนพิบูลย์,นครศรีธรรมราช,80
2284,8054,สาขาตำบลควนชะลิก อำเภอหัวไทร,นครศรีธรรมราช,80
2285,8055,สาขาตำบลกะปาง อำเภอทุ่งสง,นครศรีธรรมราช,80
2286,8070,ท้องถิ่นเทศบาลตำบลหน้าสตน,นครศรีธรรมราช,80
2287,8071,ท้องถิ่นเทศบาลตำบลเขาพระ,นครศรีธรรมราช,80
2288,8072,ท้องถิ่นเทศบาลตำบลเกาะเพชร,นครศรีธรรมราช,80
2289,8073,ท้องถิ่นเทศบาลตำบลทางพูน,นครศรีธรรมราช,80
2290,8074,ท้องถิ่นเทศบาลตำบลที่วัง,นครศรีธรรมราช,80
2291,8075,ท้องถิ่นเทศบาลตำบลท้องเนียน,นครศรีธรรมราช,80
2292,8076,ท้องถิ่นเทศบาลตำบลหัวไทร,นครศรีธรรมราช,80
2293,8077,ท้องถิ่นเทศบาลตำบลขนอม,นครศรีธรรมราช,80
2294,8078,ท้องถิ่นเทศบาลตำบลสิชล,นครศรีธรรมราช,80
2295,8079,ท้องถิ่นเทศบาลตำบลหินตก,นครศรีธรรมราช,80
2296,8080,ท้องถิ่นเทศบาลตำบลร่อนพิบูลย์,นครศรีธรรมราช,80
2297,8081,ท้องถิ่นเทศบาลตำบลเขาชุมทอง,นครศรีธรรมราช,80
2298,8082,ท้องถิ่นเทศบาลตำบลท่ายาง,นครศรีธรรมราช,80
2299,8083,ท้องถิ่นเทศบาลตำบลนาบอน,นครศรีธรรมราช,80
2300,8084,ท้องถิ่นเทศบาลตำบลท่าศาลา,นครศรีธรรมราช,80
2301,8085,ท้องถิ่นเทศบาลตำบลชะอวด,นครศรีธรรมราช,80
2302,8086,ท้องถิ่นเทศบาลตำบลเชียรใหญ่,นครศรีธรรมราช,80
2303,8087,ท้องถิ่นเทศบาลตำบลพิปูน,นครศรีธรรมราช,80
2304,8088,ท้องถิ่นเทศบาลตำบลไม้เรียง,นครศรีธรรมราช,80
2305,8089,ท้องถิ่นเทศบาลตำบลฉวาง,นครศรีธรรมราช,80
2306,8090,ท้องถิ่นเทศบาลตำบลจันดี,นครศรีธรรมราช,80
2307,8091,ท้องถิ่นเทศบาลตำบลลานสกา,นครศรีธรรมราช,80
2308,8092,ท้องถิ่นเทศบาลตำบลพรหมโลก,นครศรีธรรมราช,80
2309,8093,ท้องถิ่นเทศบาลตำบลทอนหงส์,นครศรีธรรมราช,80
2310,8094,ท้องถิ่นเทศบาลตำบลปากนคร,นครศรีธรรมราช,80
2311,8095,ท้องถิ่นเทศบาลตำบลบางจาก,นครศรีธรรมราช,80
2312,8096,ท้องถิ่นเทศบาลตำบลท่าแพ,นครศรีธรรมราช,80
2313,8097,ท้องถิ่นเทศบาลเมืองทุ่งสง,นครศรีธรรมราช,80
2314,8098,ท้องถิ่นเทศบาลเมืองปากพนัง,นครศรีธรรมราช,80
2315,8099,ท้องถิ่นเทศบาลนครนครศรีธรรมราช,นครศรีธรรมราช,80
2316,8101,อำเภอเมืองกระบี่,กระบี่,81
2317,8102,อำเภอเขาพนม,กระบี่,81
2318,8103,อำเภอเกาะลันตา,กระบี่,81
2319,8104,อำเภอคลองท่อม,กระบี่,81
2320,8105,อำเภออ่าวลึก,กระบี่,81
2321,8106,อำเภอปลายพระยา,กระบี่,81
2322,8107,อำเภอลำทับ,กระบี่,81
2323,8108,อำเภอเหนือคลอง,กระบี่,81
2324,8189,ท้องถิ่นเทศบาลตำบลกระบี่น้อย,กระบี่,81
2325,8190,ท้องถิ่นเทศบาลตำบลเหนือคลอง,กระบี่,81
2326,8191,ท้องถิ่นเทศบาลตำบลลำทับ,กระบี่,81
2327,8192,ท้องถิ่นเทศบาลตำบลปลายพระยา,กระบี่,81
2328,8193,ท้องถิ่นเทศบาลตำบลอ่าวลึกใต้,กระบี่,81
2329,8194,ท้องถิ่นเทศบาลตำบลแหลมสัก,กระบี่,81
2330,8195,ท้องถิ่นเทศบาลตำบลคลองพน,กระบี่,81
2331,8196,ท้องถิ่นเทศบาลตำบลคลองท่อมใต้,กระบี่,81
2332,8197,ท้องถิ่นเทศบาลตำบลเกาะลันตาใหญ่,กระบี่,81
2333,8198,ท้องถิ่นเทศบาลตำบลเขาพนม,กระบี่,81
2334,8199,ท้องถิ่นเทศบาลเมืองกระบี่,กระบี่,81
2335,8201,อำเภอเมืองพังงา,พังงา,82
2336,8202,อำเภอเกาะยาว,พังงา,82
2337,8203,อำเภอกะปง,พังงา,82
2338,8204,อำเภอตะกั่วทุ่ง,พังงา,82
2339,8205,อำเภอตะกั่วป่า,พังงา,82
2340,8206,อำเภอคุระบุรี,พังงา,82
2341,8207,อำเภอทับปุด,พังงา,82
2342,8208,อำเภอท้ายเหมือง,พังงา,82
2343,8209,กิ่งอำเภอโคกกลอย,พังงา,82
2344,8291,ท้องถิ่นเทศบาลตำบลท้ายเหมือง,พังงา,82
2345,8292,ท้องถิ่นเทศบาลตำบลทับปุด,พังงา,82
2346,8293,ท้องถิ่นเทศบาลตำบลคุระบุรี,พังงา,82
2347,8294,ท้องถิ่นเทศบาลตำบลโคกกลอย,พังงา,82
2348,8295,ท้องถิ่นเทศบาลตำบลกระโสม,พังงา,82
2349,8296,ท้องถิ่นเทศบาลตำบลท่านา,พังงา,82
2350,8297,ท้องถิ่นเทศบาลตำบลเกาะยาว,พังงา,82
2351,8298,ท้องถิ่นเทศบาลเมืองตะกั่วป่า,พังงา,82
2352,8299,ท้องถิ่นเทศบาลเมืองพังงา,พังงา,82
2353,8301,อำเภอเมืองภูเก็ต,ภูเก็ต,83
2354,8302,อำเภอกะทู้,ภูเก็ต,83
2355,8303,อำเภอถลาง,ภูเก็ต,83
2356,8391,ท้องถิ่นเทศบาลตำบลวิชิต,ภูเก็ต,83
2357,8392,ท้องถิ่นเทศบาลตำบลราไวย์,ภูเก็ต,83
2358,8393,ท้องถิ่นเทศบาลตำบลรัษฎา,ภูเก็ต,83
2359,8394,ท้องถิ่นเทศบาลตำบลเทพกระษัตรี,ภูเก็ต,83
2360,8395,ท้องถิ่นเทศบาลตำบลเชิงทะเล,ภูเก็ต,83
2361,8396,ท้องถิ่นเทศบาลเมืองกะทู้,ภูเก็ต,83
2362,8397,ท้องถิ่นเทศบาลตำบลกะรน,ภูเก็ต,83
2363,8398,ท้องถิ่นเทศบาลเมืองป่าตอง,ภูเก็ต,83
2364,8399,ท้องถิ่นเทศบาลนครภูเก็ต,ภูเก็ต,83
2365,8401,อำเภอเมืองสุราษฎร์ธานี,สุราษฎร์ธานี,84
2366,8402,อำเภอกาญจนดิษฐ์,สุราษฎร์ธานี,84
2367,8403,อำเภอดอนสัก,สุราษฎร์ธานี,84
2368,8404,อำเภอเกาะสมุย,สุราษฎร์ธานี,84
2369,8405,อำเภอเกาะพะงัน,สุราษฎร์ธานี,84
2370,8406,อำเภอไชยา,สุราษฎร์ธานี,84
2371,8407,อำเภอท่าชนะ,สุราษฎร์ธานี,84
2372,8408,อำเภอคีรีรัฐนิคม,สุราษฎร์ธานี,84
2373,8409,อำเภอบ้านตาขุน,สุราษฎร์ธานี,84
2374,8410,อำเภอพนม,สุราษฎร์ธานี,84
2375,8411,อำเภอท่าฉาง,สุราษฎร์ธานี,84
2376,8412,อำเภอบ้านนาสาร,สุราษฎร์ธานี,84
2377,8413,อำเภอบ้านนาเดิม,สุราษฎร์ธานี,84
2378,8414,อำเภอเคียนซา,สุราษฎร์ธานี,84
2379,8415,อำเภอเวียงสระ,สุราษฎร์ธานี,84
2380,8416,อำเภอพระแสง,สุราษฎร์ธานี,84
2381,8417,อำเภอพุนพิน,สุราษฎร์ธานี,84
2382,8418,อำเภอชัยบุรี,สุราษฎร์ธานี,84
2383,8419,อำเภอวิภาวดี,สุราษฎร์ธานี,84
2384,8420,กิ่งอำเภอท่าโรงช้าง,สุราษฎร์ธานี,84
2385,8421,กิ่งอำเภอบางสวรรค์,สุราษฎร์ธานี,84
2386,8451,สาขาตำบลเกาะเต่า อำเภอเกาะพะงัน,สุราษฎร์ธานี,84
2387,8471,ท้องถิ่นเทศบาลตำบลบ้านเสด็จ,สุราษฎร์ธานี,84
2388,8472,ท้องถิ่นเทศบาลตำบลคลองชะอุ่น,สุราษฎร์ธานี,84
2389,8473,ท้องถิ่นเทศบาลตำบลทุ่งหลวง,สุราษฎร์ธานี,84
2390,8474,ท้องถิ่นเทศบาลตำบลขุนทะเล,สุราษฎร์ธานี,84
2391,8475,ท้องถิ่นเทศบาลตำบลช้างซ้าย,สุราษฎร์ธานี,84
2392,8476,ท้องถิ่นเทศบาลตำบลเขานิพันธ์,สุราษฎร์ธานี,84
2393,8477,ท้องถิ่นเทศบาลตำบลวัดประดู่,สุราษฎร์ธานี,84
2394,8478,ท้องถิ่นเทศบาลตำบลบ้านส้อง,สุราษฎร์ธานี,84
2395,8479,ท้องถิ่นเทศบาลตำบลย่านดินแดง,สุราษฎร์ธานี,84
2396,8480,ท้องถิ่นเทศบาลตำบลบางสวรรค์,สุราษฎร์ธานี,84
2397,8481,ท้องถิ่นเทศบาลตำบลเวียงสระ,สุราษฎร์ธานี,84
2398,8482,ท้องถิ่นเทศบาลตำบลเคียนซา,สุราษฎร์ธานี,84
2399,8483,ท้องถิ่นเทศบาลตำบลบ้านนา,สุราษฎร์ธานี,84
2400,8484,ท้องถิ่นเทศบาลตำบลท่าฉาง,สุราษฎร์ธานี,84
2401,8485,ท้องถิ่นเทศบาลตำบลพนม,สุราษฎร์ธานี,84
2402,8486,ท้องถิ่นเทศบาลตำบลบ้านตาขุน,สุราษฎร์ธานี,84
2403,8487,ท้องถิ่นเทศบาลตำบลบ้านเชี่ยวหลาน,สุราษฎร์ธานี,84
2404,8488,ท้องถิ่นเทศบาลตำบลท่าขนอน,สุราษฎร์ธานี,84
2405,8489,ท้องถิ่นเทศบาลตำบลท่าชนะ,สุราษฎร์ธานี,84
2406,8490,ท้องถิ่นเทศบาลตำบลพุมเรียง,สุราษฎร์ธานี,84
2407,8491,ท้องถิ่นเทศบาลตำบลตลาดไชยา,สุราษฎร์ธานี,84
2408,8492,ท้องถิ่นเทศบาลตำบลเกาะพะงัน,สุราษฎร์ธานี,84
2409,8493,ท้องถิ่นเทศบาลนครเกาะสมุย,สุราษฎร์ธานี,84
2410,8494,ท้องถิ่นเทศบาลเมืองดอนสัก,สุราษฎร์ธานี,84
2411,8495,ท้องถิ่นเทศบาลตำบลท่าทองใหม่,สุราษฎร์ธานี,84
2412,8496,ท้องถิ่นเทศบาลตำบลกาญจนดิษฐ์,สุราษฎร์ธานี,84
2413,8497,ท้องถิ่นเทศบาลเมืองท่าข้าม,สุราษฎร์ธานี,84
2414,8498,ท้องถิ่นเทศบาลเมืองนาสาร,สุราษฎร์ธานี,84
2415,8499,ท้องถิ่นเทศบาลนครสุราษฎร์ธานี,สุราษฎร์ธานี,84
2416,8501,อำเภอเมืองระนอง,ระนอง,85
2417,8502,อำเภอละอุ่น,ระนอง,85
2418,8503,อำเภอกะเปอร์,ระนอง,85
2419,8504,อำเภอกระบุรี,ระนอง,85
2420,8505,อำเภอสุขสำราญ,ระนอง,85
2421,8593,ท้องถิ่นเทศบาลตำบลบางริ้น,ระนอง,85
2422,8594,ท้องถิ่นเทศบาลตำบลน้ำจืด,ระนอง,85
2423,8595,ท้องถิ่นเทศบาลตำบลกะเปอร์,ระนอง,85
2424,8596,ท้องถิ่นเทศบาลตำบลละอุ่น,ระนอง,85
2425,8597,ท้องถิ่นเทศบาลตำบลหงาว,ระนอง,85
2426,8598,ท้องถิ่นเทศบาลตำบลปากน้ำ,ระนอง,85
2427,8599,ท้องถิ่นเทศบาลเมืองระนอง,ระนอง,85
2428,8601,อำเภอเมืองชุมพร,ชุมพร,86
2429,8602,อำเภอท่าแซะ,ชุมพร,86
2430,8603,อำเภอปะทิว,ชุมพร,86
2431,8604,อำเภอหลังสวน,ชุมพร,86
2432,8605,อำเภอละแม,ชุมพร,86
2433,8606,อำเภอพะโต๊ะ,ชุมพร,86
2434,8607,อำเภอสวี,ชุมพร,86
2435,8608,อำเภอทุ่งตะโก,ชุมพร,86
2436,8685,ท้องถิ่นเทศบาลตำบลท่ายาง,ชุมพร,86
2437,8686,ท้องถิ่นเทศบาลตำบลปากตะโก,ชุมพร,86
2438,8687,ท้องถิ่นเทศบาลตำบลนาโพธิ์,ชุมพร,86
2439,8688,ท้องถิ่นเทศบาลตำบลพะโต๊ะ,ชุมพร,86
2440,8689,ท้องถิ่นเทศบาลตำบลละแม,ชุมพร,86
2441,8690,ท้องถิ่นเทศบาลตำบลปากน้ำหลังสวน,ชุมพร,86
2442,8691,ท้องถิ่นเทศบาลตำบลสะพลี,ชุมพร,86
2443,8692,ท้องถิ่นเทศบาลตำบลมาบอำมฤต,ชุมพร,86
2444,8693,ท้องถิ่นเทศบาลตำบลปะทิว,ชุมพร,86
2445,8694,ท้องถิ่นเทศบาลตำบลเนินสันติ,ชุมพร,86
2446,8695,ท้องถิ่นเทศบาลตำบลท่าแซะ,ชุมพร,86
2447,8696,ท้องถิ่นเทศบาลตำบลวังไผ่,ชุมพร,86
2448,8697,ท้องถิ่นเทศบาลตำบลปากน้ำชุมพร,ชุมพร,86
2449,8698,ท้องถิ่นเทศบาลเมืองหลังสวน,ชุมพร,86
2450,8699,ท้องถิ่นเทศบาลเมืองชุมพร,ชุมพร,86
2451,9001,อำเภอเมืองสงขลา,สงขลา,90
2452,9002,อำเภอสทิงพระ,สงขลา,90
2453,9003,อำเภอจะนะ,สงขลา,90
2454,9004,อำเภอนาทวี,สงขลา,90
2455,9005,อำเภอเทพา,สงขลา,90
2456,9006,อำเภอสะบ้าย้อย,สงขลา,90
2457,9007,อำเภอระโนด,สงขลา,90
2458,9008,อำเภอกระแสสินธุ์,สงขลา,90
2459,9009,อำเภอรัตภูมิ,สงขลา,90
2460,9010,อำเภอสะเดา,สงขลา,90
2461,9011,อำเภอหาดใหญ่,สงขลา,90
2462,9012,อำเภอนาหม่อม,สงขลา,90
2463,9013,อำเภอควนเนียง,สงขลา,90
2464,9014,อำเภอบางกล่ำ,สงขลา,90
2465,9015,อำเภอสิงหนคร,สงขลา,90
2466,9016,อำเภอคลองหอยโข่ง,สงขลา,90
2467,9017,กิ่งอำเภอศรีวิชัย,สงขลา,90
2468,9066,ท้องถิ่นเทศบาลเมืองทุ่งตำเสา,สงขลา,90
2469,9067,ท้องถิ่นเทศบาลตำบลโคกม่วง,สงขลา,90
2470,9068,ท้องถิ่นเทศบาลตำบลทุ่งลาน,สงขลา,90
2471,9069,ท้องถิ่นเทศบาลตำบลเกาะแต้ว,สงขลา,90
2472,9070,ท้องถิ่นเทศบาลตำบลคูเต่า,สงขลา,90
2473,9071,ท้องถิ่นเทศบาลตำบลท่าช้าง,สงขลา,90
2474,9072,ท้องถิ่นเทศบาลตำบลน้ำน้อย,สงขลา,90
2475,9073,ท้องถิ่นเทศบาลตำบลลำไพล,สงขลา,90
2476,9074,ท้องถิ่นเทศบาลตำบลบ้านไร่,สงขลา,90
2477,9075,ท้องถิ่นเทศบาลตำบลพะวง,สงขลา,90
2478,9076,ท้องถิ่นเทศบาลเมืองเขารูปช้าง,สงขลา,90
2479,9077,ท้องถิ่นเทศบาลตำบลสำนักขาม,สงขลา,90
2480,9078,ท้องถิ่นเทศบาลเมืองคลองแห,สงขลา,90
2481,9079,ท้องถิ่นเทศบาลเมืองควนลัง,สงขลา,90
2482,9080,ท้องถิ่นเทศบาลเมืองคอหงส์,สงขลา,90
2483,9081,ท้องถิ่นเทศบาลเมืองสิงหนคร,สงขลา,90
2484,9082,ท้องถิ่นเทศบาลตำบลควนเนียง,สงขลา,90
2485,9083,ท้องถิ่นเทศบาลตำบลพะตง,สงขลา,90
2486,9084,ท้องถิ่นเทศบาลตำบลคลองแงะ,สงขลา,90
2487,9085,ท้องถิ่นเทศบาลเมืองปาดังเบซาร์,สงขลา,90
2488,9086,ท้องถิ่นเทศบาลตำบลปริก,สงขลา,90
2489,9087,ท้องถิ่นเทศบาลตำบลนาสีทอง,สงขลา,90
2490,9088,ท้องถิ่นเทศบาลตำบลกำแพงเพชร,สงขลา,90
2491,9089,ท้องถิ่นเทศบาลตำบลระโนด,สงขลา,90
2492,9090,ท้องถิ่นเทศบาลตำบลบ่อตรุ,สงขลา,90
2493,9091,ท้องถิ่นเทศบาลตำบลสะบ้าย้อย,สงขลา,90
2494,9092,ท้องถิ่นเทศบาลตำบลเทพา,สงขลา,90
2495,9093,ท้องถิ่นเทศบาลตำบลนาทวี,สงขลา,90
2496,9094,ท้องถิ่นเทศบาลตำบลจะนะ,สงขลา,90
2497,9095,ท้องถิ่นเทศบาลตำบลสทิงพระ,สงขลา,90
2498,9096,ท้องถิ่นเทศบาลเมืองบ้านพรุ,สงขลา,90
2499,9097,ท้องถิ่นเทศบาลเมืองสะเดา,สงขลา,90
2500,9098,ท้องถิ่นเทศบาลนครหาดใหญ่,สงขลา,90
2501,9099,ท้องถิ่นเทศบาลนครสงขลา,สงขลา,90
2502,9101,อำเภอเมืองสตูล,สตูล,91
2503,9102,อำเภอควนโดน,สตูล,91
2504,9103,อำเภอควนกาหลง,สตูล,91
2505,9104,อำเภอท่าแพ,สตูล,91
2506,9105,อำเภอละงู,สตูล,91
2507,9106,อำเภอทุ่งหว้า,สตูล,91
2508,9107,อำเภอมะนัง,สตูล,91
2509,9193,ท้องถิ่นเทศบาลตำบลคลองขุด,สตูล,91
2510,9194,ท้องถิ่นเทศบาลตำบลทุ่งหว้า,สตูล,91
2511,9195,ท้องถิ่นเทศบาลตำบลกำแพง,สตูล,91
2512,9196,ท้องถิ่นเทศบาลตำบลควนโดน,สตูล,91
2513,9197,ท้องถิ่นเทศบาลตำบลฉลุง,สตูล,91
2514,9198,ท้องถิ่นเทศบาลตำบลเจ๊ะบิลัง,สตูล,91
2515,9199,ท้องถิ่นเทศบาลเมืองสตูล,สตูล,91
2516,9201,อำเภอเมืองตรัง,ตรัง,92
2517,9202,อำเภอกันตัง,ตรัง,92
2518,9203,อำเภอย่านตาขาว,ตรัง,92
2519,9204,อำเภอปะเหลียน,ตรัง,92
2520,9205,อำเภอสิเกา,ตรัง,92
2521,9206,อำเภอห้วยยอด,ตรัง,92
2522,9207,อำเภอวังวิเศษ,ตรัง,92
2523,9208,อำเภอนาโยง,ตรัง,92
2524,9209,อำเภอรัษฎา,ตรัง,92
2525,9210,อำเภอหาดสำราญ,ตรัง,92
2526,9211,กิ่งอำเภอบางดี,ตรัง,92
2527,9212,กิ่งอำเภอนาวง,ตรัง,92
2528,9251,สาขาคลองเต็ง อำเภอเมืองตรัง,ตรัง,92
2529,9286,ท้องถิ่นเทศบาลตำบลคลองปาง,ตรัง,92
2530,9287,ท้องถิ่นเทศบาลตำบลนาโยงเหนือ,ตรัง,92
2531,9288,ท้องถิ่นเทศบาลตำบลวังวิเศษ,ตรัง,92
2532,9289,ท้องถิ่นเทศบาลตำบลลำภูรา,ตรัง,92
2533,9290,ท้องถิ่นเทศบาลตำบลนาวง,ตรัง,92
2534,9291,ท้องถิ่นเทศบาลตำบลสิเกา,ตรัง,92
2535,9292,ท้องถิ่นเทศบาลตำบลควนกุน,ตรัง,92
2536,9293,ท้องถิ่นเทศบาลตำบลทุ่งยาว,ตรัง,92
2537,9294,ท้องถิ่นเทศบาลตำบลท่าข้าม,ตรัง,92
2538,9295,ท้องถิ่นเทศบาลตำบลย่านตาขาว,ตรัง,92
2539,9296,ท้องถิ่นเทศบาลตำบลคลองเต็ง,ตรัง,92
2540,9297,ท้องถิ่นเทศบาลตำบลห้วยยอด,ตรัง,92
2541,9298,ท้องถิ่นเทศบาลเมืองกันตัง,ตรัง,92
2542,9299,ท้องถิ่นเทศบาลนครตรัง,ตรัง,92
2543,9301,อำเภอเมืองพัทลุง,พัทลุง,93
